	Leafname	GenbkID	KS_index	ClusterID	Clade
8975	JPVL01000019|c3|632385-633629||X980_3666|polyketide_biosynthesis_malonyl-ACP_decarboxylase_PksF|KGW03540|9-414|KS1|KS1b	JPVL01000019	KS1b	c3	Clade_89
8976	JPVL01000019|c3|641564-655144|+|X980_3674|beta-eliminating_lyase_family_protein|KGW03383|3136-3565|KS2|KS2	JPVL01000019	KS2	c3	Clade_60
8977	JPVL01000019|c3|641564-655144|+|X980_3674|beta-eliminating_lyase_family_protein|KGW03383|3984-4415|KS3|KS3	JPVL01000019	KS3	c3	Clade_54
8978	JPVL01000019|c3|641564-655144|+|X980_3674|beta-eliminating_lyase_family_protein|KGW03383|774-1198|KS1|KS1	JPVL01000019	KS1	c3	Clade_8
8979	JPVL01000019|c3|655134-672917|+|X980_3675|methyltransferase_domain_protein|KGW03939|2379-2808|KS2|KS5	JPVL01000019	KS5	c3	Clade_62
8980	JPVL01000019|c3|655134-672917|+|X980_3675|methyltransferase_domain_protein|KGW03939|3444-3865|KS3|KS6	JPVL01000019	KS6	c3	Clade_82
8981	JPVL01000019|c3|655134-672917|+|X980_3675|methyltransferase_domain_protein|KGW03939|5193-5583|KS4|KS7	JPVL01000019	KS7	c3	Clade_80
8982	JPVL01000019|c3|655134-672917|+|X980_3675|methyltransferase_domain_protein|KGW03939|885-1306|KS1|KS4	JPVL01000019	KS4	c3	Clade_82
8983	JPVL01000019|c3|672914-688039|+|X980_3676|polyketide_synthase_PksN|KGW03454|1178-1603|KS1|KS8	JPVL01000019	KS8	c3	clade_not_conserved
8984	JPVL01000019|c3|672914-688039|+|X980_3676|polyketide_synthase_PksN|KGW03454|2729-3167|KS2|KS9	JPVL01000019	KS9	c3	Clade_12
8985	JPVL01000019|c3|688023-692687|+|X980_3677|beta-eliminating_lyase_family_protein|KGW03423|949-1377|KS1|KS10	JPVL01000019	KS10	c3	Clade_60
8986	JPVM01000013|c1|23060-27745|+|X882_5263|beta-eliminating_lyase_family_protein|KGW19228|955-1383|KS1|KS5	JPVM01000013	KS5	c1	Clade_60
8987	JPVM01000013|c1|71-8242|+|X882_5261|methyltransferase_domain_protein|KGW19209|1985-2375|KS2|KS2	JPVM01000013	KS2	c1	Clade_80
8988	JPVM01000013|c1|71-8242|+|X882_5261|methyltransferase_domain_protein|KGW19209|249-670|KS1|KS1	JPVM01000013	KS1	c1	Clade_82
8989	JPVM01000013|c1|8239-23076|+|X882_5262|polyketide_synthase_PksN|KGW19237|1178-1603|KS1|KS3	JPVM01000013	KS3	c1	clade_not_conserved
8990	JPVM01000013|c1|8239-23076|+|X882_5262|polyketide_synthase_PksN|KGW19237|2750-3188|KS2|KS4	JPVM01000013	KS4	c1	Clade_12
8991	JPVM01000024|c1|29853-42236||X882_5646|thioester_reductase_domain_protein|KGW13442|171-593|KS1|KS2	JPVM01000024	KS2	c1	clade_not_conserved
8992	JPVM01000024|c1|29853-42236||X882_5646|thioester_reductase_domain_protein|KGW13442|2180-2592|KS2|KS3	JPVM01000024	KS3	c1	Clade_47
8993	JPVM01000024|c1|47798-56317||X882_5652|AMP-binding_enzyme_family_protein|KGW13435|917-1361|KS1|KS1	JPVM01000024	KS1	c1	Clade_2
8994	JPVM01000030|c2|252805-254049||X882_4109|polyketide_biosynthesis_malonyl-ACP_decarboxylase_PksF|KGW02929|9-414|KS1|KS1b	JPVM01000030	KS1b	c2	Clade_89
8995	JPVM01000030|c2|262018-275589|+|X882_4117|beta-eliminating_lyase_family_protein|KGW02963|3130-3559|KS2|KS2	JPVM01000030	KS2	c2	Clade_60
8996	JPVM01000030|c2|262018-275589|+|X882_4117|beta-eliminating_lyase_family_protein|KGW02963|3981-4412|KS3|KS3	JPVM01000030	KS3	c2	Clade_54
8997	JPVM01000030|c2|262018-275589|+|X882_4117|beta-eliminating_lyase_family_protein|KGW02963|774-1198|KS1|KS1	JPVM01000030	KS1	c2	Clade_8
8998	JPVW01000002|c1|100600-101847||IA17_06795|polyketide_beta-ketoacylACP_synthase|KFH33814|9-409|KS1|KS1	JPVW01000002	KS1	c1	clade_not_conserved
8999	JPVW01000002|c1|32021-39652||IA17_06755|polyketide_synthase|KFH33806|1531-1948|KS2|KS16	JPVW01000002	KS16	c1	Clade_33
9000	JPVW01000002|c1|32021-39652||IA17_06755|polyketide_synthase|KFH33806|530-961|KS1|KS15	JPVW01000002	KS15	c1	Clade_72
9001	JPVW01000002|c1|39667-56211||IA17_06760|polyketide_synthase|KFH33807|1118-1543|KS1|KS12	JPVW01000002	KS12	c1	Clade_1
9002	JPVW01000002|c1|39667-56211||IA17_06760|polyketide_synthase|KFH33807|2605-3040|KS2|KS13	JPVW01000002	KS13	c1	Clade_12
9003	JPVW01000002|c1|39667-56211||IA17_06760|polyketide_synthase|KFH33807|4105-4539|KS3|KS14	JPVW01000002	KS14	c1	Clade_12
9004	JPVW01000002|c1|56201-68989||IA17_06765|polyketide_synthase|KFH33808|2322-2736|KS2|KS10	JPVW01000002	KS10	c1	Clade_47
9005	JPVW01000002|c1|56201-68989||IA17_06765|polyketide_synthase|KFH33808|3532-3946|KS3|KS11	JPVW01000002	KS11	c1	Clade_79
9006	JPVW01000002|c1|56201-68989||IA17_06765|polyketide_synthase|KFH33808|396-833|KS1|KS9	JPVW01000002	KS9	c1	Clade_69
9007	JPVW01000002|c1|69005-82603||IA17_06770|polyketide_synthase|KFH33809|1923-2361|KS2|KS6	JPVW01000002	KS6	c1	Clade_64
9008	JPVW01000002|c1|69005-82603||IA17_06770|polyketide_synthase|KFH33809|2870-3290|KS3|KS7	JPVW01000002	KS7	c1	Clade_82
9009	JPVW01000002|c1|69005-82603||IA17_06770|polyketide_synthase|KFH33809|4079-4481|KS4|KS8	JPVW01000002	KS8	c1	Clade_3
9010	JPVW01000002|c1|69005-82603||IA17_06770|polyketide_synthase|KFH33809|430-867|KS1|KS5	JPVW01000002	KS5	c1	Clade_69
9011	JPVW01000002|c1|82605-97736||IA17_06775|polyketide_synthase|KFH33810|1763-2188|KS1|KS2	JPVW01000002	KS2	c1	Clade_1
9012	JPVW01000002|c1|82605-97736||IA17_06775|polyketide_synthase|KFH33810|3342-3781|KS2|KS3	JPVW01000002	KS3	c1	Clade_12
9013	JPVW01000002|c1|82605-97736||IA17_06775|polyketide_synthase|KFH33810|4591-4994|KS3|KS4	JPVW01000002	KS4	c1	Clade_3
9014	JPVX01000003|c1|100600-101847||IA18_08325|polyketide_beta-ketoacylACP_synthase|KFH32918|9-409|KS1|KS1	JPVX01000003	KS1	c1	clade_not_conserved
9015	JPVX01000003|c1|32021-39652||IA18_08285|polyketide_synthase|KFH32910|1531-1948|KS2|KS16	JPVX01000003	KS16	c1	Clade_33
9016	JPVX01000003|c1|32021-39652||IA18_08285|polyketide_synthase|KFH32910|530-961|KS1|KS15	JPVX01000003	KS15	c1	Clade_72
9017	JPVX01000003|c1|39667-56211||IA18_08290|polyketide_synthase|KFH32911|1118-1543|KS1|KS12	JPVX01000003	KS12	c1	Clade_1
9018	JPVX01000003|c1|39667-56211||IA18_08290|polyketide_synthase|KFH32911|2605-3040|KS2|KS13	JPVX01000003	KS13	c1	Clade_12
9019	JPVX01000003|c1|39667-56211||IA18_08290|polyketide_synthase|KFH32911|4105-4539|KS3|KS14	JPVX01000003	KS14	c1	Clade_12
9020	JPVX01000003|c1|56201-68989||IA18_08295|polyketide_synthase|KFH32912|2322-2736|KS2|KS10	JPVX01000003	KS10	c1	Clade_47
9021	JPVX01000003|c1|56201-68989||IA18_08295|polyketide_synthase|KFH32912|3532-3946|KS3|KS11	JPVX01000003	KS11	c1	Clade_79
9022	JPVX01000003|c1|56201-68989||IA18_08295|polyketide_synthase|KFH32912|396-833|KS1|KS9	JPVX01000003	KS9	c1	Clade_69
9023	JPVX01000003|c1|69005-82603||IA18_08300|polyketide_synthase|KFH32913|1923-2361|KS2|KS6	JPVX01000003	KS6	c1	Clade_64
9024	JPVX01000003|c1|69005-82603||IA18_08300|polyketide_synthase|KFH32913|2870-3290|KS3|KS7	JPVX01000003	KS7	c1	Clade_82
9025	JPVX01000003|c1|69005-82603||IA18_08300|polyketide_synthase|KFH32913|4079-4481|KS4|KS8	JPVX01000003	KS8	c1	Clade_3
9026	JPVX01000003|c1|69005-82603||IA18_08300|polyketide_synthase|KFH32913|430-867|KS1|KS5	JPVX01000003	KS5	c1	Clade_69
9027	JPVX01000003|c1|82605-97736||IA18_08305|polyketide_synthase|KFH32914|1763-2188|KS1|KS2	JPVX01000003	KS2	c1	Clade_1
9028	JPVX01000003|c1|82605-97736||IA18_08305|polyketide_synthase|KFH32914|3342-3781|KS2|KS3	JPVX01000003	KS3	c1	Clade_12
9029	JPVX01000003|c1|82605-97736||IA18_08305|polyketide_synthase|KFH32914|4591-4994|KS3|KS4	JPVX01000003	KS4	c1	Clade_3
9030	JPWQ01000080|c1|47548-56067|+|X948_2374|AMP-binding_enzyme_family_protein|KGS03921|917-1361|KS1|KS1	JPWQ01000080	KS1	c1	Clade_2
9031	JPWQ01000080|c1|61837-74232|+|X948_2380|thioester_reductase_domain_protein|KGS03919|171-593|KS1|KS2	JPWQ01000080	KS2	c1	clade_not_conserved
9032	JPWQ01000080|c1|61837-74232|+|X948_2380|thioester_reductase_domain_protein|KGS03919|2183-2595|KS2|KS3	JPWQ01000080	KS3	c1	Clade_47
9033	JPWQ01000138|c1|165-1865|+|X948_5157|hypothetical_protein|KGR94795|24-455|KS1|KS1	JPWQ01000138	KS1	c1	Clade_54
9034	JPWQ01000138|c1|1855-19536|+|X948_5159|methyltransferase_domain_protein|KGR94789|2375-2804|KS2|KS3	JPWQ01000138	KS3	c1	Clade_62
9035	JPWQ01000138|c1|1855-19536|+|X948_5159|methyltransferase_domain_protein|KGR94789|3432-3853|KS3|KS4	JPWQ01000138	KS4	c1	Clade_82
9036	JPWQ01000138|c1|1855-19536|+|X948_5159|methyltransferase_domain_protein|KGR94789|5161-5551|KS4|KS5	JPWQ01000138	KS5	c1	Clade_80
9037	JPWQ01000138|c1|1855-19536|+|X948_5159|methyltransferase_domain_protein|KGR94789|884-1305|KS1|KS2	JPWQ01000138	KS2	c1	Clade_82
9038	JPWR01000058|c1|47628-56135|+|X977_2274|AMP-binding_enzyme_family_protein|KGS07616|910-1354|KS1|KS1	JPWR01000058	KS1	c1	Clade_2
9039	JPWR01000058|c1|61667-74047|+|X977_2279|thioester_reductase_domain_protein|KGS07559|171-593|KS1|KS2	JPWR01000058	KS2	c1	clade_not_conserved
9040	JPWR01000058|c1|61667-74047|+|X977_2279|thioester_reductase_domain_protein|KGS07559|2180-2592|KS2|KS3	JPWR01000058	KS3	c1	Clade_47
9041	JPWR01000143|c1|223-6783|+|X977_5864|beta-eliminating_lyase_family_protein|KGR94424|1644-2075|KS2|KS2	JPWR01000143	KS2	c1	Clade_54
9042	JPWR01000143|c1|223-6783|+|X977_5864|beta-eliminating_lyase_family_protein|KGR94424|776-1205|KS1|KS1	JPWR01000143	KS1	c1	Clade_60
9043	JPWS01000046|c1|30928-43311||X979_5008|thioester_reductase_domain_protein|KGS69210|171-593|KS1|KS2	JPWS01000046	KS2	c1	clade_not_conserved
9044	JPWS01000046|c1|30928-43311||X979_5008|thioester_reductase_domain_protein|KGS69210|2181-2593|KS2|KS3	JPWS01000046	KS3	c1	Clade_47
9045	JPWS01000046|c1|48805-57324||X979_5014|AMP-binding_enzyme_family_protein|KGS69216|917-1361|KS1|KS1	JPWS01000046	KS1	c1	Clade_2
9046	JPWS01000073|c5|1062349-1063593||X979_866|polyketide_biosynthesis_malonyl-ACP_decarboxylase_PksF|KGS62587|9-414|KS1|KS1b	JPWS01000073	KS1b	c5	Clade_89
9047	JPWS01000073|c5|1071463-1085175|+|X979_874|beta-eliminating_lyase_family_protein|KGS62121|3155-3584|KS2|KS2	JPWS01000073	KS2	c5	Clade_60
9048	JPWS01000073|c5|1071463-1085175|+|X979_874|beta-eliminating_lyase_family_protein|KGS62121|4028-4459|KS3|KS3	JPWS01000073	KS3	c5	Clade_54
9049	JPWS01000073|c5|1071463-1085175|+|X979_874|beta-eliminating_lyase_family_protein|KGS62121|797-1221|KS1|KS1	JPWS01000073	KS1	c5	Clade_8
9050	JPWS01000073|c5|1085165-1102795|+|X979_876|methyltransferase_domain_protein|KGS62082|2334-2763|KS2|KS5	JPWS01000073	KS5	c5	Clade_62
9051	JPWS01000073|c5|1085165-1102795|+|X979_876|methyltransferase_domain_protein|KGS62082|3403-3824|KS3|KS6	JPWS01000073	KS6	c5	Clade_82
9052	JPWS01000073|c5|1085165-1102795|+|X979_876|methyltransferase_domain_protein|KGS62082|5132-5522|KS4|KS7	JPWS01000073	KS7	c5	Clade_80
9053	JPWS01000073|c5|1085165-1102795|+|X979_876|methyltransferase_domain_protein|KGS62082|849-1270|KS1|KS4	JPWS01000073	KS4	c5	Clade_82
9054	JPWT01000074|c1|4563-17093|+|X946_4018|thioester_reductase_domain_protein|KGR99798|181-601|KS1|KS1	JPWT01000074	KS1	c1	clade_not_conserved
9055	JPWT01000074|c1|4563-17093|+|X946_4018|thioester_reductase_domain_protein|KGR99798|2200-2612|KS2|KS2	JPWT01000074	KS2	c1	Clade_47
9056	JPWY01000019|c4|444914-452545||JN25_20585|polyketide_synthase|KFI01607|1531-1948|KS2|KS16	JPWY01000019	KS16	c4	Clade_33
9057	JPWY01000019|c4|444914-452545||JN25_20585|polyketide_synthase|KFI01607|530-962|KS1|KS15	JPWY01000019	KS15	c4	Clade_72
9058	JPWY01000019|c4|452560-469104||JN25_20590|polyketide_synthase|KFI01608|1119-1544|KS1|KS12	JPWY01000019	KS12	c4	Clade_1
9059	JPWY01000019|c4|452560-469104||JN25_20590|polyketide_synthase|KFI01608|2607-3042|KS2|KS13	JPWY01000019	KS13	c4	Clade_12
9060	JPWY01000019|c4|452560-469104||JN25_20590|polyketide_synthase|KFI01608|4107-4541|KS3|KS14	JPWY01000019	KS14	c4	Clade_12
9061	JPWY01000019|c4|469094-481876||JN25_20595|polyketide_synthase|KFI01609|2318-2732|KS2|KS10	JPWY01000019	KS10	c4	Clade_47
9062	JPWY01000019|c4|469094-481876||JN25_20595|polyketide_synthase|KFI01609|3528-3942|KS3|KS11	JPWY01000019	KS11	c4	Clade_79
9063	JPWY01000019|c4|469094-481876||JN25_20595|polyketide_synthase|KFI01609|400-837|KS1|KS9	JPWY01000019	KS9	c4	Clade_69
9064	JPWY01000019|c4|481892-495562||JN25_20600|polyketide_synthase|KFI01610|1935-2373|KS2|KS6	JPWY01000019	KS6	c4	Clade_64
9065	JPWY01000019|c4|481892-495562||JN25_20600|polyketide_synthase|KFI01610|2895-3315|KS3|KS7	JPWY01000019	KS7	c4	Clade_82
9066	JPWY01000019|c4|481892-495562||JN25_20600|polyketide_synthase|KFI01610|4103-4505|KS4|KS8	JPWY01000019	KS8	c4	Clade_3
9067	JPWY01000019|c4|481892-495562||JN25_20600|polyketide_synthase|KFI01610|441-878|KS1|KS5	JPWY01000019	KS5	c4	Clade_69
9068	JPWY01000019|c4|495564-510713||JN25_20605|polyketide_synthase|KFI01611|1766-2191|KS1|KS2	JPWY01000019	KS2	c4	Clade_1
9069	JPWY01000019|c4|495564-510713||JN25_20605|polyketide_synthase|KFI01611|3346-3787|KS2|KS3	JPWY01000019	KS3	c4	Clade_12
9070	JPWY01000019|c4|495564-510713||JN25_20605|polyketide_synthase|KFI01611|4597-5000|KS3|KS4	JPWY01000019	KS4	c4	Clade_3
9071	JPWY01000019|c4|513578-514825||JN25_20625|polyketide_beta-ketoacylACP_synthase|KFI01615|9-409|KS1|KS1	JPWY01000019	KS1	c4	clade_not_conserved
9072	JPYY01000001|c1|584275-592689|+|IO97_03165|polyketide_synthase|KFI17396|119-543|KS1|KS1	JPYY01000001	KS1	c1	Clade_42
9073	JPYY01000001|c1|584275-592689|+|IO97_03165|polyketide_synthase|KFI17396|2099-2517|KS2|KS2	JPYY01000001	KS2	c1	Clade_47
9074	JPYY01000001|c1|596918-603214|+|IO97_03185|polyketide_synthase|KFI17397|1647-2050|KS2|KS4	JPYY01000001	KS4	c1	Clade_3
9075	JPYY01000001|c1|596918-603214|+|IO97_03185|polyketide_synthase|KFI17397|452-885|KS1|KS3	JPYY01000001	KS3	c1	Clade_54
9076	JPYY01000001|c1|603254-608980|+|IO97_03190|polyketide_synthase|KFI17398|427-864|KS1|KS5	JPYY01000001	KS5	c1	Clade_69
9077	JPYY01000001|c1|609032-617389|+|IO97_03195|polyketide_synthase|KFI17399|2098-2502|KS2|KS7	JPYY01000001	KS7	c1	Clade_78
9078	JPYY01000001|c1|609032-617389|+|IO97_03195|polyketide_synthase|KFI17399|620-1038|KS1|KS6	JPYY01000001	KS6	c1	Clade_47
9079	JPYY01000001|c1|624701-632419|+|IO97_03210|polyketide_synthase|KFI17400|2093-2502|KS2|KS9	JPYY01000001	KS9	c1	Clade_3
9080	JPYY01000001|c1|624701-632419|+|IO97_03210|polyketide_synthase|KFI17400|879-1306|KS1|KS8	JPYY01000001	KS8	c1	Clade_65
9081	JPYY01000001|c1|632442-638594|+|IO97_03215|polyketide_synthase|KFI17401|656-1081|KS1|KS10	JPYY01000001	KS10	c1	Clade_62
9082	JPYY01000001|c1|638591-644806|+|IO97_03220|DfnJ|KFI17402|884-1292|KS1|KS11	JPYY01000001	KS11	c1	Clade_93
9083	JPYY01000002|c1|44786-52243||IO97_05380|polyketide_synthase|KFI15996|1491-1904|KS2|KS14	JPYY01000002	KS14	c1	Clade_33
9084	JPYY01000002|c1|44786-52243||IO97_05380|polyketide_synthase|KFI15996|515-947|KS1|KS13	JPYY01000002	KS13	c1	Clade_72
9085	JPYY01000002|c1|52257-68561||IO97_05385|polyketide_synthase|KFI15997|1106-1531|KS1|KS10	JPYY01000002	KS10	c1	Clade_1
9086	JPYY01000002|c1|52257-68561||IO97_05385|polyketide_synthase|KFI15997|2577-3010|KS2|KS11	JPYY01000002	KS11	c1	Clade_12
9087	JPYY01000002|c1|52257-68561||IO97_05385|polyketide_synthase|KFI15997|4055-4489|KS3|KS12	JPYY01000002	KS12	c1	Clade_12
9088	JPYY01000002|c1|68551-79086||IO97_05390|polyketide_synthase|KFI15998|2287-2701|KS2|KS9	JPYY01000002	KS9	c1	Clade_47
9089	JPYY01000002|c1|68551-79086||IO97_05390|polyketide_synthase|KFI15998|391-826|KS1|KS8	JPYY01000002	KS8	c1	Clade_69
9090	JPYY01000002|c1|79104-92516||IO97_05395|polyketide_synthase|KFI15999|1893-2331|KS2|KS5	JPYY01000002	KS5	c1	Clade_64
9091	JPYY01000002|c1|79104-92516||IO97_05395|polyketide_synthase|KFI15999|2836-3256|KS3|KS6	JPYY01000002	KS6	c1	Clade_82
9092	JPYY01000002|c1|79104-92516||IO97_05395|polyketide_synthase|KFI15999|4022-4425|KS4|KS7	JPYY01000002	KS7	c1	Clade_3
9093	JPYY01000002|c1|79104-92516||IO97_05395|polyketide_synthase|KFI15999|416-853|KS1|KS4	JPYY01000002	KS4	c1	Clade_69
9094	JPYY01000002|c1|92518-107466||IO97_05400|polyketide_synthase|KFI16000|1753-2178|KS1|KS1	JPYY01000002	KS1	c1	Clade_1
9095	JPYY01000002|c1|92518-107466||IO97_05400|polyketide_synthase|KFI16000|3309-3746|KS2|KS2	JPYY01000002	KS2	c1	Clade_12
9096	JPYY01000002|c1|92518-107466||IO97_05400|polyketide_synthase|KFI16000|4533-4936|KS3|KS3	JPYY01000002	KS3	c1	Clade_3
9097	JPYY01000002|c2|375904-383286||IO97_06740|polyketide_synthase|KFI16260|1999-2415|KS2|KS11	JPYY01000002	KS11	c2	Clade_4
9098	JPYY01000002|c2|375904-383286||IO97_06740|polyketide_synthase|KFI16260|665-1086|KS1|KS10	JPYY01000002	KS10	c2	Clade_65
9099	JPYY01000002|c2|383286-388997||IO97_06745|polyketide_synthase|KFI16261|1020-1441|KS1|KS9	JPYY01000002	KS9	c2	Clade_65
9100	JPYY01000002|c2|389021-396025||IO97_06750|polyketide_synthase|KFI16262|1868-2286|KS2|KS8	JPYY01000002	KS8	c2	Clade_4
9101	JPYY01000002|c2|389021-396025||IO97_06750|polyketide_synthase|KFI16262|650-1070|KS1|KS7	JPYY01000002	KS7	c2	Clade_65
9102	JPYY01000002|c2|396018-404729||IO97_06755|polyketide_synthase|KFI16263|2147-2579|KS2|KS6	JPYY01000002	KS6	c2	Clade_29
9103	JPYY01000002|c2|396018-404729||IO97_06755|polyketide_synthase|KFI16263|668-1085|KS1|KS5	JPYY01000002	KS5	c2	Clade_65
9104	JPYY01000002|c2|404777-409549||IO97_06760|polyketide_synthase|KFI16264|662-1086|KS1|KS4	JPYY01000002	KS4	c2	Clade_65
9105	JPYY01000002|c2|409549-421806||IO97_06765|polyketide_synthase|KFI16265|11-434|KS1|KS1	JPYY01000002	KS1	c2	Clade_41
9106	JPYY01000002|c2|409549-421806||IO97_06765|polyketide_synthase|KFI16265|1550-1985|KS2|KS2	JPYY01000002	KS2	c2	clade_not_conserved
9107	JPYY01000002|c2|409549-421806||IO97_06765|polyketide_synthase|KFI16265|3168-3604|KS3|KS3	JPYY01000002	KS3	c2	Clade_26
9108	JPZP01000007|c14|1895966-1916653|+|JI76_36230|polyketide_synthase|KPL30428|13-449|KS1|KS1	JPZP01000007	KS1	c14	Clade_6
9109	JPZP01000007|c14|1895966-1916653|+|JI76_36230|polyketide_synthase|KPL30428|1588-2023|KS2|KS2	JPZP01000007	KS2	c14	Clade_61
9110	JPZP01000007|c14|1895966-1916653|+|JI76_36230|polyketide_synthase|KPL30428|2680-3103|KS3|KS3	JPZP01000007	KS3	c14	Clade_39
9111	JPZP01000007|c14|1895966-1916653|+|JI76_36230|polyketide_synthase|KPL30428|3856-4283|KS4|KS4	JPZP01000007	KS4	c14	Clade_52
9112	JPZP01000007|c14|1895966-1916653|+|JI76_36230|polyketide_synthase|KPL30428|4650-5065|KS5|KS5	JPZP01000007	KS5	c14	Clade_93
9113	JPZW01000007|c4|790373-795049||Y035_4456|beta-eliminating_lyase_family_protein|KGU69851|952-1380|KS1|KS10	JPZW01000007	KS10	c4	Clade_60
9114	JPZW01000007|c4|795033-810194||Y035_4457|polyketide_synthase_PksN|KGU69514|1175-1600|KS1|KS8	JPZW01000007	KS8	c4	clade_not_conserved
9115	JPZW01000007|c4|795033-810194||Y035_4457|polyketide_synthase_PksN|KGU69514|2750-3188|KS2|KS9	JPZW01000007	KS9	c4	Clade_12
9116	JPZW01000007|c4|810191-827995||Y035_4458|methyltransferase_domain_protein|KGU69552|2387-2816|KS2|KS5	JPZW01000007	KS5	c4	Clade_62
9117	JPZW01000007|c4|810191-827995||Y035_4458|methyltransferase_domain_protein|KGU69552|3453-3874|KS3|KS6	JPZW01000007	KS6	c4	Clade_82
9118	JPZW01000007|c4|810191-827995||Y035_4458|methyltransferase_domain_protein|KGU69552|5199-5589|KS4|KS7	JPZW01000007	KS7	c4	Clade_80
9119	JPZW01000007|c4|810191-827995||Y035_4458|methyltransferase_domain_protein|KGU69552|892-1313|KS1|KS4	JPZW01000007	KS4	c4	Clade_82
9120	JPZW01000007|c4|827985-841577||Y035_4459|beta-eliminating_lyase_family_protein|KGU69763|3132-3561|KS2|KS2	JPZW01000007	KS2	c4	Clade_60
9121	JPZW01000007|c4|827985-841577||Y035_4459|beta-eliminating_lyase_family_protein|KGU69763|3988-4419|KS3|KS3	JPZW01000007	KS3	c4	Clade_54
9122	JPZW01000007|c4|827985-841577||Y035_4459|beta-eliminating_lyase_family_protein|KGU69763|777-1201|KS1|KS1	JPZW01000007	KS1	c4	Clade_8
9123	JPZW01000007|c4|849520-850764|+|Y035_4467|polyketide_biosynthesis_malonyl-ACP_decarboxylase_PksF|KGU69344|9-414|KS1|KS1b	JPZW01000007	KS1b	c4	Clade_89
9124	JPZW01000008|c5|755624-764143|+|Y035_3580|AMP-binding_enzyme_family_protein|KGU68201|917-1361|KS1|KS1	JPZW01000008	KS1	c5	Clade_2
9125	JPZW01000008|c5|769709-782101|+|Y035_3587|thioester_reductase_domain_protein|KGU68522|170-592|KS1|KS2	JPZW01000008	KS2	c5	clade_not_conserved
9126	JPZW01000008|c5|769709-782101|+|Y035_3587|thioester_reductase_domain_protein|KGU68522|2185-2597|KS2|KS3	JPZW01000008	KS3	c5	Clade_47
9127	JPZX01000010|c1|90365-95050||Y038_5607|beta-eliminating_lyase_family_protein|KGU81895|955-1383|KS1|KS3	JPZX01000010	KS3	c1	Clade_60
9128	JPZX01000010|c1|95034-109835||Y038_5608|polyketide_synthase_PksN|KGU81946|1178-1603|KS1|KS1	JPZX01000010	KS1	c1	clade_not_conserved
9129	JPZX01000010|c1|95034-109835||Y038_5608|polyketide_synthase_PksN|KGU81946|2765-3203|KS2|KS2	JPZX01000010	KS2	c1	Clade_12
9130	JPZX01000013|c1|48767-57295|+|Y038_5652|AMP-binding_enzyme_family_protein|KGU81685|917-1361|KS1|KS1	JPZX01000013	KS1	c1	Clade_2
9131	JPZX01000013|c1|62849-75226|+|Y038_5659|thioester_reductase_domain_protein|KGU81672|171-593|KS1|KS2	JPZX01000013	KS2	c1	clade_not_conserved
9132	JPZX01000013|c1|62849-75226|+|Y038_5659|thioester_reductase_domain_protein|KGU81672|2180-2592|KS2|KS3	JPZX01000013	KS3	c1	Clade_47
9133	JPZX01000020|c1|17105-30727||Y038_3987|beta-eliminating_lyase_family_protein|KGU80937|3157-3586|KS2|KS2	JPZX01000020	KS2	c1	Clade_60
9134	JPZX01000020|c1|17105-30727||Y038_3987|beta-eliminating_lyase_family_protein|KGU80937|3998-4429|KS3|KS3	JPZX01000020	KS3	c1	Clade_54
9135	JPZX01000020|c1|17105-30727||Y038_3987|beta-eliminating_lyase_family_protein|KGU80937|777-1201|KS1|KS1	JPZX01000020	KS1	c1	Clade_8
9136	JPZX01000020|c1|38682-39926|+|Y038_3995|polyketide_biosynthesis_malonyl-ACP_decarboxylase_PksF|KGU80801|9-414|KS1|KS1b	JPZX01000020	KS1b	c1	Clade_89
9137	JQ269659|c1|13790-20959|+|no_locus_tag|SiaE|AFS33448|1737-2155|KS2|KS3	JQ269659	KS3	c1	Clade_78
9138	JQ269659|c1|13790-20959|+|no_locus_tag|SiaE|AFS33448|734-1141|KS1|KS2	JQ269659	KS2	c1	Clade_78
9139	JQ269659|c1|20994-34916|+|no_locus_tag|SiaF|AFS33449|1823-2255|KS2|KS5	JQ269659	KS5	c1	Clade_63
9140	JQ269659|c1|20994-34916|+|no_locus_tag|SiaF|AFS33449|2801-3209|KS3|KS6	JQ269659	KS6	c1	Clade_78
9141	JQ269659|c1|20994-34916|+|no_locus_tag|SiaF|AFS33449|3586-3994|KS4|KS7	JQ269659	KS7	c1	Clade_78
9142	JQ269659|c1|20994-34916|+|no_locus_tag|SiaF|AFS33449|400-805|KS1|KS4	JQ269659	KS4	c1	Clade_78
9143	JQ269659|c1|34922-46726|+|no_locus_tag|SiaG|AFS33450|1562-1983|KS2|KS9	JQ269659	KS9	c1	Clade_67
9144	JQ269659|c1|34922-46726|+|no_locus_tag|SiaG|AFS33450|3054-3477|KS3|KS10	JQ269659	KS10	c1	Clade_64
9145	JQ269659|c1|34922-46726|+|no_locus_tag|SiaG|AFS33450|78-503|KS1|KS8	JQ269659	KS8	c1	Clade_82
9146	JQ269659|c1|46735-54993|+|no_locus_tag|SiaH|AFS33451|1505-1928|KS2|KS12	JQ269659	KS12	c1	Clade_71
9147	JQ269659|c1|46735-54993|+|no_locus_tag|SiaH|AFS33451|654-1075|KS1|KS11	JQ269659	KS11	c1	Clade_68
9148	JQ269659|c1|582-1823||no_locus_tag|SiaA|AFS33443|1-413|KS1|KS1b	JQ269659	KS1b	c1	Clade_33
